#lRMS=0.004504811484 iRMS=0.0003877604031 0
#    lk  ukf_rk0v  uks_rk0v        fh       fse        fl        fd         fk
#
13690.0  0.279795  0.000000  0.000000  0.279795  0.000000  0.000000  0.000000
13695.0  0.279636  0.000000  0.000000  0.279636  0.000000  0.000000  0.000000
13700.0  0.279477  0.000000  0.000000  0.279477  0.000000  0.000000  0.000000
13705.0  0.279319  0.000000  0.000000  0.279319  0.000000  0.000000  0.000000
13710.0  0.279161  0.000000  0.000000  0.279161  0.000000  0.000000  0.000000
13715.0  0.279004  0.000000  0.000000  0.279004  0.000000  0.000000  0.000000
13720.0  0.278847  0.000000  0.000000  0.278847  0.000000  0.000000  0.000000
13725.0  0.278690  0.000000  0.000000  0.278690  0.000000  0.000000  0.000000
13730.0  0.278533  0.000000  0.000000  0.278533  0.000000  0.000000  0.000000
13735.0  0.278377  0.000000  0.000000  0.278377  0.000000  0.000000  0.000000
13740.0  0.278221  0.000000  0.000000  0.278221  0.000000  0.000000  0.000000
13745.0  0.278065  0.000000  0.000000  0.278065  0.000000  0.000000  0.000000
13750.0  0.277909  0.000000  0.000000  0.277909  0.000000  0.000000  0.000000
13755.0  0.277754  0.000000  0.000000  0.277754  0.000000  0.000000  0.000000
13760.0  0.277599  0.000000  0.000000  0.277599  0.000000  0.000000  0.000000
13765.0  0.277445  0.000000  0.000000  0.277445  0.000000  0.000000  0.000000
13770.0  0.277290  0.000000  0.000000  0.277290  0.000000  0.000000  0.000000
13775.0  0.277136  0.000000  0.000000  0.277136  0.000000  0.000000  0.000000
13780.0  0.276982  0.000000  0.000000  0.276982  0.000000  0.000000  0.000000
13785.0  0.276829  0.000000  0.000000  0.276829  0.000000  0.000000  0.000000
13790.0  0.276676  0.000000  0.000000  0.276676  0.000000  0.000000  0.000000
13795.0  0.276523  0.000000  0.000000  0.276523  0.000000  0.000000  0.000000
13800.0  0.276370  0.000000  0.000000  0.276370  0.000000  0.000000  0.000000
13805.0  0.276218  0.000000  0.000000  0.276218  0.000000  0.000000  0.000000
13810.0  0.276066  0.000000  0.000000  0.276066  0.000000  0.000000  0.000000
13815.0  0.275914  0.000000  0.000000  0.275914  0.000000  0.000000  0.000000
13820.0  0.275762  0.000000  0.000000  0.275762  0.000000  0.000000  0.000000
13825.0  0.275611  0.000000  0.000000  0.275611  0.000000  0.000000  0.000000
13830.0  0.275460  0.000000  0.000000  0.275460  0.000000  0.000000  0.000000
13835.0  0.275309  0.000000  0.000000  0.275309  0.000000  0.000000  0.000000
13840.0  0.275159  0.000000  0.000000  0.275159  0.000000  0.000000  0.000000
13845.0  0.275009  0.000000  0.000000  0.275009  0.000000  0.000000  0.000000
13850.0  0.274859  0.000000  0.000000  0.274859  0.000000  0.000000  0.000000
13855.0  0.274709  0.000000  0.000000  0.274709  0.000000  0.000000  0.000000
13860.0  0.274560  0.000000  0.000000  0.274560  0.000000  0.000000  0.000000
13865.0  0.274411  0.000000  0.000000  0.274411  0.000000  0.000000  0.000000
13870.0  0.274262  0.000000  0.000000  0.274262  0.000000  0.000000  0.000000
13875.0  0.274113  0.000000  0.000000  0.274113  0.000000  0.000000  0.000000
13880.0  0.273965  0.000000  0.000000  0.273965  0.000000  0.000000  0.000000
13885.0  0.273817  0.000000  0.000000  0.273817  0.000000  0.000000  0.000000
13890.0  0.273669  0.000000  0.000000  0.273669  0.000000  0.000000  0.000000
13895.0  0.273522  0.000000  0.000000  0.273522  0.000000  0.000000  0.000000
13900.0  0.273375  0.000000  0.000000  0.273375  0.000000  0.000000  0.000000
13905.0  0.273228  0.000000  0.000000  0.273228  0.000000  0.000000  0.000000
13910.0  0.273081  0.000000  0.000000  0.273081  0.000000  0.000000  0.000000
13915.0  0.272935  0.000000  0.000000  0.272935  0.000000  0.000000  0.000000
13920.0  0.272788  0.000000  0.000000  0.272788  0.000000  0.000000  0.000000
13925.0  0.272643  0.000000  0.000000  0.272643  0.000000  0.000000  0.000000
13930.0  0.272497  0.000000  0.000000  0.272497  0.000000  0.000000  0.000000
13935.0  0.272352  0.000000  0.000000  0.272352  0.000000  0.000000  0.000000
13940.0  0.272206  0.000000  0.000000  0.272206  0.000000  0.000000  0.000000
13945.0  0.272062  0.000000  0.000000  0.272062  0.000000  0.000000  0.000000
13950.0  0.271917  0.000000  0.000000  0.271917  0.000000  0.000000  0.000000
13955.0  0.271773  0.000000  0.000000  0.271773  0.000000  0.000000  0.000000
13960.0  0.271628  0.000000  0.000000  0.271628  0.000000  0.000000  0.000000
13965.0  0.271485  0.000000  0.000000  0.271485  0.000000  0.000000  0.000000
13970.0  0.271341  0.000000  0.000000  0.271341  0.000000  0.000000  0.000000
13975.0  0.271198  0.000000  0.000000  0.271198  0.000000  0.000000  0.000000
13980.0  0.271055  0.000000  0.000000  0.271055  0.000000  0.000000  0.000000
13985.0  0.270912  0.000000  0.000000  0.270912  0.000000  0.000000  0.000000
13990.0  0.270769  0.000000  0.000000  0.270769  0.000000  0.000000  0.000000
13995.0  0.270627  0.000000  0.000000  0.270627  0.000000  0.000000  0.000000
14000.0  0.270485  0.000000  0.000000  0.270485  0.000000  0.000000  0.000000
14005.0  0.270343  0.000000  0.000000  0.270343  0.000000  0.000000  0.000000
14010.0  0.270201  0.000000  0.000000  0.270201  0.000000  0.000000  0.000000
14015.0  0.270060  0.000000  0.000000  0.270060  0.000000  0.000000  0.000000
14020.0  0.269919  0.000000  0.000000  0.269919  0.000000  0.000000  0.000000
14025.0  0.269778  0.000000  0.000000  0.269778  0.000000  0.000000  0.000000
14030.0  0.269638  0.000000  0.000000  0.269638  0.000000  0.000000  0.000000
14035.0  0.269497  0.000000  0.000000  0.269497  0.000000  0.000000  0.000000
14040.0  0.269357  0.000000  0.000000  0.269357  0.000000  0.000000  0.000000
14045.0  0.269217  0.000000  0.000000  0.269217  0.000000  0.000000  0.000000
14050.0  0.269078  0.000000  0.000000  0.269078  0.000000  0.000000  0.000000
14055.0  0.268938  0.000000  0.000000  0.268938  0.000000  0.000000  0.000000
14060.0  0.268799  0.000000  0.000000  0.268799  0.000000  0.000000  0.000000
14065.0  0.268660  0.000000  0.000000  0.268660  0.000000  0.000000  0.000000
14070.0  0.268521  0.000000  0.000000  0.268521  0.000000  0.000000  0.000000
14075.0  0.268383  0.000000  0.000000  0.268383  0.000000  0.000000  0.000000
14080.0  0.268245  0.000000  0.000000  0.268245  0.000000  0.000000  0.000000
14085.0  0.268107  0.000000  0.000000  0.268107  0.000000  0.000000  0.000000
14090.0  0.267969  0.000000  0.000000  0.267969  0.000000  0.000000  0.000000
14095.0  0.267832  0.000000  0.000000  0.267832  0.000000  0.000000  0.000000
14100.0  0.267694  0.000000  0.000000  0.267694  0.000000  0.000000  0.000000
14105.0  0.267557  0.000000  0.000000  0.267557  0.000000  0.000000  0.000000
14110.0  0.267421  0.000000  0.000000  0.267421  0.000000  0.000000  0.000000
14115.0  0.267284  0.000000  0.000000  0.267284  0.000000  0.000000  0.000000
14120.0  0.267148  0.000000  0.000000  0.267148  0.000000  0.000000  0.000000
14125.0  0.267012  0.000000  0.000000  0.267012  0.000000  0.000000  0.000000
14130.0  0.266876  0.000000  0.000000  0.266876  0.000000  0.000000  0.000000
14135.0  0.266740  0.000000  0.000000  0.266740  0.000000  0.000000  0.000000
14140.0  0.266605  0.000000  0.000000  0.266605  0.000000  0.000000  0.000000
14145.0  0.266469  0.000000  0.000000  0.266469  0.000000  0.000000  0.000000
14150.0  0.266334  0.000000  0.000000  0.266334  0.000000  0.000000  0.000000
14155.0  0.266200  0.000000  0.000000  0.266200  0.000000  0.000000  0.000000
14160.0  0.266065  0.000000  0.000000  0.266065  0.000000  0.000000  0.000000
14165.0  0.265931  0.000000  0.000000  0.265931  0.000000  0.000000  0.000000
14170.0  0.265797  0.000000  0.000000  0.265797  0.000000  0.000000  0.000000
14175.0  0.265663  0.000000  0.000000  0.265663  0.000000  0.000000  0.000000
14180.0  0.265529  0.000000  0.000000  0.265529  0.000000  0.000000  0.000000
14185.0  0.265396  0.000000  0.000000  0.265396  0.000000  0.000000  0.000000
14190.0  0.265263  0.000000  0.000000  0.265263  0.000000  0.000000  0.000000
14195.0  0.265130  0.000000  0.000000  0.265130  0.000000  0.000000  0.000000
14200.0  0.264997  0.000000  0.000000  0.264997  0.000000  0.000000  0.000000
14205.0  0.264864  0.000000  0.000000  0.264864  0.000000  0.000000  0.000000
14210.0  0.264732  0.000000  0.000000  0.264732  0.000000  0.000000  0.000000
14215.0  0.264600  0.000000  0.000000  0.264600  0.000000  0.000000  0.000000
14220.0  0.264468  0.000000  0.000000  0.264468  0.000000  0.000000  0.000000
14225.0  0.264336  0.000000  0.000000  0.264336  0.000000  0.000000  0.000000
14230.0  0.264205  0.000000  0.000000  0.264205  0.000000  0.000000  0.000000
14235.0  0.264074  0.000000  0.000000  0.264074  0.000000  0.000000  0.000000
14240.0  0.263943  0.000000  0.000000  0.263943  0.000000  0.000000  0.000000
14245.0  0.263812  0.000000  0.000000  0.263812  0.000000  0.000000  0.000000
14250.0  0.263681  0.000000  0.000000  0.263681  0.000000  0.000000  0.000000
14255.0  0.263551  0.000000  0.000000  0.263551  0.000000  0.000000  0.000000
14260.0  0.263421  0.000000  0.000000  0.263421  0.000000  0.000000  0.000000
14265.0  0.263291  0.000000  0.000000  0.263291  0.000000  0.000000  0.000000
14270.0  0.263161  0.000000  0.000000  0.263161  0.000000  0.000000  0.000000
14275.0  0.263031  0.000000  0.000000  0.263031  0.000000  0.000000  0.000000
14280.0  0.262902  0.000000  0.000000  0.262902  0.000000  0.000000  0.000000
14285.0  0.262773  0.000000  0.000000  0.262773  0.000000  0.000000  0.000000
14290.0  0.262644  0.000000  0.000000  0.262644  0.000000  0.000000  0.000000
14295.0  0.262515  0.000000  0.000000  0.262515  0.000000  0.000000  0.000000
14300.0  0.262386  0.000000  0.000000  0.262386  0.000000  0.000000  0.000000
14305.0  0.256193  0.006780  0.000000  0.262258  0.250128  0.000000  0.000000
14310.0  0.256603  0.006179  0.000000  0.262130  0.251077  0.000000  0.000000
14315.0  0.259155  0.003182  0.000000  0.262002  0.256308  0.000000  0.000000
14320.0  0.262801  0.001030  0.000000  0.261874  0.263727  0.000000  0.000000
14325.0  0.266074  0.004839  0.000000  0.261747  0.270401  0.000000  0.000000
14330.0  0.267726  0.006829  0.000000  0.261619  0.273832  0.000000  0.000000
14335.0  0.267436  0.006646  0.000000  0.261492  0.273380  0.000000  0.000000
14340.0  0.265883  0.005052  0.000000  0.261365  0.270402  0.000000  0.000000
14345.0  0.264145  0.003251  0.000000  0.261238  0.267051  0.000000  0.000000
14350.0  0.263143  0.002271  0.000000  0.261112  0.265174  0.000000  0.000000
14355.0  0.263471  0.002780  0.000000  0.260985  0.265958  0.000000  0.000000
14360.0  0.265145  0.004793  0.000000  0.260859  0.269431  0.000000  0.000000
14365.0  0.267373  0.007423  0.000000  0.260733  0.274012  0.000000  0.000000
14370.0  0.268883  0.009252  0.000000  0.260607  0.277159  0.000000  0.000000
14375.0  0.268615  0.009093  0.000000  0.260482  0.276748  0.000000  0.000000
14380.0  0.266335  0.006685  0.000000  0.260356  0.272314  0.000000  0.000000
14385.0  0.262790  0.002858  0.000000  0.260231  0.265348  0.000000  0.000000
14390.0  0.259183  0.001035  0.000000  0.260106  0.258261  0.000000  0.000000
14395.0  0.256593  0.003787  0.000000  0.259981  0.253205  0.000000  0.000000
14400.0  0.255691  0.004657  0.000000  0.259856  0.251526  0.000000  0.000000
14405.0  0.256519  0.003590  0.000000  0.259732  0.253306  0.000000  0.000000
14410.0  0.258389  0.001361  0.000000  0.259608  0.257170  0.000000  0.000000
14415.0  0.260171  0.000772  0.000000  0.259483  0.260859  0.000000  0.000000
14420.0  0.260844  0.001658  0.000000  0.259360  0.262329  0.000000  0.000000
14425.0  0.260025  0.000890  0.000000  0.259236  0.260815  0.000000  0.000000
14430.0  0.258143  0.001083  0.000000  0.259112  0.257173  0.000000  0.000000
14435.0  0.256043  0.003294  0.000000  0.258989  0.253096  0.000000  0.000000
14440.0  0.254813  0.004532  0.000000  0.258866  0.250761  0.000000  0.000000
14445.0  0.255158  0.004008  0.000000  0.258742  0.251574  0.000000  0.000000
14450.0  0.257029  0.001777  0.000000  0.258620  0.255439  0.000000  0.000000
14455.0  0.259559  0.001190  0.000000  0.258497  0.260621  0.000000  0.000000
14460.0  0.261526  0.003525  0.000000  0.258374  0.264678  0.000000  0.000000
14465.0  0.261940  0.004125  0.000000  0.258252  0.265628  0.000000  0.000000
14470.0  0.260653  0.002820  0.000000  0.258130  0.263175  0.000000  0.000000
14475.0  0.258295  0.000334  0.000000  0.258008  0.258581  0.000000  0.000000
14480.0  0.255570  0.002588  0.000000  0.257886  0.253254  0.000000  0.000000
14485.0  0.252928  0.005407  0.000000  0.257765  0.248091  0.000000  0.000000
14490.0  0.250684  0.007780  0.000000  0.257643  0.243726  0.000000  0.000000
14495.0  0.249171  0.009336  0.000000  0.257522  0.240820  0.000000  0.000000
14500.0  0.240087  0.017433  0.000000  0.000000  0.240087  0.000000  0.000000
14505.0  0.241809  0.019076  0.000000  0.000000  0.241809  0.000000  0.000000
14510.0  0.245501  0.019261  0.000000  0.000000  0.245501  0.000000  0.000000
14515.0  0.250264  0.016651  0.000000  0.000000  0.250264  0.000000  0.000000
14520.0  0.255396  0.011365  0.000000  0.000000  0.255396  0.000000  0.000000
14525.0  0.260558  0.001645  0.000000  0.000000  0.260558  0.000000  0.000000
14530.0  0.265487  0.006100  0.000000  0.000000  0.265487  0.000000  0.000000
14535.0  0.269574  0.015142  0.000000  0.000000  0.269574  0.000000  0.000000
14540.0  0.271811  0.021045  0.000000  0.000000  0.271811  0.000000  0.000000
14545.0  0.271248  0.022038  0.000000  0.000000  0.271248  0.000000  0.000000
14550.0  0.267443  0.017084  0.000000  0.000000  0.267443  0.000000  0.000000
14555.0  0.262255  0.009463  0.000000  0.000000  0.262255  0.000000  0.000000
14560.0  0.257443  0.001663  0.000000  0.000000  0.257443  0.000000  0.000000
14565.0  0.254978  0.002128  0.000000  0.000000  0.254978  0.000000  0.000000
14570.0  0.255668  0.001455  0.000000  0.000000  0.255668  0.000000  0.000000
14575.0  0.258848  0.003572  0.000000  0.000000  0.258848  0.000000  0.000000
14580.0  0.262791  0.010428  0.000000  0.000000  0.262791  0.000000  0.000000
14585.0  0.265428  0.015004  0.000000  0.000000  0.265428  0.000000  0.000000
14590.0  0.265140  0.015278  0.000000  0.000000  0.265140  0.000000  0.000000
14595.0  0.261564  0.010287  0.000000  0.000000  0.261564  0.000000  0.000000
14600.0  0.255953  0.003106  0.000000  0.000000  0.255953  0.000000  0.000000
14605.0  0.250676  0.005957  0.000000  0.000000  0.250676  0.000000  0.000000
14610.0  0.248030  0.011829  0.000000  0.000000  0.248030  0.000000  0.000000
14615.0  0.249008  0.011478  0.000000  0.000000  0.249008  0.000000  0.000000
14620.0  0.252743  0.006658  0.000000  0.000000  0.252743  0.000000  0.000000
14625.0  0.256935  0.001052  0.000000  0.000000  0.256935  0.000000  0.000000
14630.0  0.258972  0.004969  0.000000  0.000000  0.258972  0.000000  0.000000
14635.0  0.257171  0.005584  0.000000  0.000000  0.257171  0.000000  0.000000
14640.0  0.251597  0.001166  0.000000  0.000000  0.251597  0.000000  0.000000
14645.0  0.244221  0.007047  0.000000  0.000000  0.244221  0.000000  0.000000
14650.0  0.238112  0.015352  0.000000  0.000000  0.238112  0.000000  0.000000
14655.0  0.235970  0.019988  0.000000  0.000000  0.235970  0.000000  0.000000
14660.0  0.238835  0.018968  0.000000  0.000000  0.238835  0.000000  0.000000
14665.0  0.246317  0.012201  0.000000  0.000000  0.246317  0.000000  0.000000
14670.0  0.254650  0.001490  0.000000  0.000000  0.254650  0.000000  0.000000
14675.0  0.261255  0.006452  0.000000  0.000000  0.261255  0.000000  0.000000
14680.0  0.263953  0.012697  0.000000  0.000000  0.263953  0.000000  0.000000
14685.0  0.262284  0.013654  0.000000  0.000000  0.262284  0.000000  0.000000
14690.0  0.257383  0.010159  0.000000  0.000000  0.257383  0.000000  0.000000
14695.0  0.251505  0.003218  0.000000  0.000000  0.251505  0.000000  0.000000
14700.0  0.247163  0.002179  0.000000  0.000000  0.247163  0.000000  0.000000
14705.0  0.246052  0.005868  0.000000  0.000000  0.246052  0.000000  0.000000
14710.0  0.248183  0.005854  0.000000  0.000000  0.248183  0.000000  0.000000
14715.0  0.251980  0.002893  0.000000  0.000000  0.251980  0.000000  0.000000
14720.0  0.255324  0.000494  0.000000  0.000000  0.255324  0.000000  0.000000
14725.0  0.256793  0.004546  0.000000  0.000000  0.256793  0.000000  0.000000
14730.0  0.256348  0.006063  0.000000  0.000000  0.256348  0.000000  0.000000
14735.0  0.255064  0.006524  0.000000  0.000000  0.255064  0.000000  0.000000
14740.0  0.254302  0.006656  0.000000  0.000000  0.254302  0.000000  0.000000
14745.0  0.254949  0.007449  0.000000  0.000000  0.254949  0.000000  0.000000
14750.0  0.256997  0.009258  0.000000  0.000000  0.256997  0.000000  0.000000
14755.0  0.259494  0.011677  0.000000  0.000000  0.259494  0.000000  0.000000
14760.0  0.260962  0.013721  0.000000  0.000000  0.260962  0.000000  0.000000
14765.0  0.260215  0.014340  0.000000  0.000000  0.260215  0.000000  0.000000
14770.0  0.257111  0.012976  0.000000  0.000000  0.257111  0.000000  0.000000
14775.0  0.252622  0.009996  0.000000  0.000000  0.252622  0.000000  0.000000
14780.0  0.248761  0.006389  0.000000  0.000000  0.248761  0.000000  0.000000
14785.0  0.247072  0.003687  0.000000  0.000000  0.247072  0.000000  0.000000
14790.0  0.248484  0.002848  0.000000  0.000000  0.248484  0.000000  0.000000
14795.0  0.252564  0.004008  0.000000  0.000000  0.252564  0.000000  0.000000
14800.0  0.257684  0.006376  0.000000  0.000000  0.257684  0.000000  0.000000
14805.0  0.261596  0.008562  0.000000  0.000000  0.261596  0.000000  0.000000
14810.0  0.262406  0.009232  0.000000  0.000000  0.262406  0.000000  0.000000
14815.0  0.259453  0.007614  0.000000  0.000000  0.259453  0.000000  0.000000
14820.0  0.253608  0.003598  0.000000  0.000000  0.253608  0.000000  0.000000
14825.0  0.246847  0.000804  0.000000  0.000000  0.246847  0.000000  0.000000
14830.0  0.241213  0.005940  0.000000  0.000000  0.241213  0.000000  0.000000
14835.0  0.237634  0.009961  0.000000  0.000000  0.237634  0.000000  0.000000
14840.0  0.236325  0.013160  0.000000  0.000000  0.236325  0.000000  0.000000
14845.0  0.237009  0.014888  0.000000  0.000000  0.237009  0.000000  0.000000
14850.0  0.238369  0.014488  0.000000  0.000000  0.238369  0.000000  0.000000
14855.0  0.238500  0.009366  0.000000  0.000000  0.238500  0.000000  0.000000
14860.0  0.237783  0.002609  0.000000  0.000000  0.237783  0.000000  0.000000
14865.0  0.236734  0.006927  0.000000  0.000000  0.236734  0.000000  0.000000
14870.0  0.235658  0.013797  0.000000  0.000000  0.235658  0.000000  0.000000
14875.0  0.235963  0.017700  0.000000  0.000000  0.235963  0.000000  0.000000
14880.0  0.238573  0.019425  0.000000  0.000000  0.238573  0.000000  0.000000
14885.0  0.243546  0.019299  0.000000  0.000000  0.243546  0.000000  0.000000
14890.0  0.250487  0.018681  0.000000  0.000000  0.250487  0.000000  0.000000
14895.0  0.258077  0.018250  0.000000  0.000000  0.258077  0.000000  0.000000
14900.0  0.262369  0.018734  0.000000  0.000000  0.262369  0.000000  0.000000
14905.0  0.263294  0.021092  0.000000  0.000000  0.263294  0.000000  0.000000
14910.0  0.263679  0.020392  0.000000  0.000000  0.263679  0.000000  0.000000
14915.0  0.262400  0.018976  0.000000  0.000000  0.262400  0.000000  0.000000
14920.0  0.260090  0.017218  0.000000  0.000000  0.260090  0.000000  0.000000
14925.0  0.257365  0.015530  0.000000  0.000000  0.257365  0.000000  0.000000
14930.0  0.254735  0.013856  0.000000  0.000000  0.254735  0.000000  0.000000
14935.0  0.252422  0.011810  0.000000  0.000000  0.252422  0.000000  0.000000
14940.0  0.250364  0.008995  0.000000  0.000000  0.250364  0.000000  0.000000
14945.0  0.248300  0.004717  0.000000  0.000000  0.248300  0.000000  0.000000
14950.0  0.245945  0.001668  0.000000  0.000000  0.245945  0.000000  0.000000
14955.0  0.243112  0.005421  0.000000  0.000000  0.243112  0.000000  0.000000
14960.0  0.239793  0.010911  0.000000  0.000000  0.239793  0.000000  0.000000
14965.0  0.236215  0.014848  0.000000  0.000000  0.236215  0.000000  0.000000
14970.0  0.232817  0.016883  0.000000  0.000000  0.232817  0.000000  0.000000
14975.0  0.230176  0.016704  0.000000  0.000000  0.230176  0.000000  0.000000
14980.0  0.228819  0.014675  0.000000  0.000000  0.228819  0.000000  0.000000
14985.0  0.228986  0.011314  0.000000  0.000000  0.228986  0.000000  0.000000
14990.0  0.231994  0.007992  0.000000  0.000000  0.231994  0.000000  0.000000
14995.0  0.237049  0.005636  0.000000  0.000000  0.237049  0.000000  0.000000
15000.0  0.240540  0.001355  0.000000  0.000000  0.240540  0.000000  0.000000
15005.0  0.241513  0.001801  0.000000  0.000000  0.241513  0.000000  0.000000
15010.0  0.238559  0.003634  0.000000  0.000000  0.238559  0.000000  0.000000
15015.0  0.231769  0.003265  0.000000  0.000000  0.231769  0.000000  0.000000
15020.0  0.221523  0.000734  0.000000  0.000000  0.221523  0.000000  0.000000
15025.0  0.211035  0.003092  0.000000  0.000000  0.211035  0.000000  0.000000
15030.0  0.202459  0.006791  0.000000  0.000000  0.202459  0.000000  0.000000
15035.0  0.197981  0.009637  0.000000  0.000000  0.197981  0.000000  0.000000
15040.0  0.198629  0.011324  0.000000  0.000000  0.198629  0.000000  0.000000
15045.0  0.203995  0.012042  0.000000  0.000000  0.203995  0.000000  0.000000
15050.0  0.212229  0.012441  0.000000  0.000000  0.212229  0.000000  0.000000
15055.0  0.221109  0.013466  0.000000  0.000000  0.221109  0.000000  0.000000
15060.0  0.228239  0.014236  0.000000  0.000000  0.228239  0.000000  0.000000
15065.0  0.231715  0.013120  0.000000  0.000000  0.231715  0.000000  0.000000
15070.0  0.233444  0.012132  0.000000  0.000000  0.233444  0.000000  0.000000
15075.0  0.234238  0.010206  0.000000  0.000000  0.234238  0.000000  0.000000
15080.0  0.234858  0.007159  0.000000  0.000000  0.234858  0.000000  0.000000
15085.0  0.235781  0.002718  0.000000  0.000000  0.235781  0.000000  0.000000
15090.0  0.237315  0.001348  0.000000  0.000000  0.237315  0.000000  0.000000
15095.0  0.239370  0.004491  0.000000  0.000000  0.239370  0.000000  0.000000
15100.0  0.241478  0.006564  0.000000  0.000000  0.241478  0.000000  0.000000
15105.0  0.242955  0.006717  0.000000  0.000000  0.242955  0.000000  0.000000
15110.0  0.243192  0.005027  0.000000  0.000000  0.243192  0.000000  0.000000
15115.0  0.241914  0.001853  0.000000  0.000000  0.241914  0.000000  0.000000
15120.0  0.239317  0.001890  0.000000  0.000000  0.239317  0.000000  0.000000
15125.0  0.236038  0.005650  0.000000  0.000000  0.236038  0.000000  0.000000
15130.0  0.233034  0.007803  0.000000  0.000000  0.233034  0.000000  0.000000
15135.0  0.231103  0.008146  0.000000  0.000000  0.231103  0.000000  0.000000
15140.0  0.231128  0.006421  0.000000  0.000000  0.231128  0.000000  0.000000
15145.0  0.233360  0.001676  0.000000  0.000000  0.233360  0.000000  0.000000
15150.0  0.237005  0.002319  0.000000  0.000000  0.237005  0.000000  0.000000
15155.0  0.241332  0.007161  0.000000  0.000000  0.241332  0.000000  0.000000
15160.0  0.245156  0.010530  0.000000  0.000000  0.245156  0.000000  0.000000
15165.0  0.247452  0.011854  0.000000  0.000000  0.247452  0.000000  0.000000
15170.0  0.247558  0.010793  0.000000  0.000000  0.247558  0.000000  0.000000
15175.0  0.245355  0.007627  0.000000  0.000000  0.245355  0.000000  0.000000
15180.0  0.241241  0.002975  0.000000  0.000000  0.241241  0.000000  0.000000
15185.0  0.236015  0.001464  0.000000  0.000000  0.236015  0.000000  0.000000
15190.0  0.230653  0.007020  0.000000  0.000000  0.230653  0.000000  0.000000
15195.0  0.226073  0.010648  0.000000  0.000000  0.226073  0.000000  0.000000
15200.0  0.222919  0.013315  0.000000  0.000000  0.222919  0.000000  0.000000
15205.0  0.221454  0.014664  0.000000  0.000000  0.221454  0.000000  0.000000
15210.0  0.221571  0.014964  0.000000  0.000000  0.221571  0.000000  0.000000
15215.0  0.222907  0.014430  0.000000  0.000000  0.222907  0.000000  0.000000
15220.0  0.224997  0.013206  0.000000  0.000000  0.224997  0.000000  0.000000
15225.0  0.227426  0.011298  0.000000  0.000000  0.227426  0.000000  0.000000
15230.0  0.229933  0.008607  0.000000  0.000000  0.229933  0.000000  0.000000
15235.0  0.232426  0.005065  0.000000  0.000000  0.232426  0.000000  0.000000
15240.0  0.234921  0.001399  0.000000  0.000000  0.234921  0.000000  0.000000
15245.0  0.237409  0.003112  0.000000  0.000000  0.237409  0.000000  0.000000
15250.0  0.239761  0.007099  0.000000  0.000000  0.239761  0.000000  0.000000
15255.0  0.241642  0.009598  0.000000  0.000000  0.241642  0.000000  0.000000
15260.0  0.242758  0.010593  0.000000  0.000000  0.242758  0.000000  0.000000
15265.0  0.242470  0.009339  0.000000  0.000000  0.242470  0.000000  0.000000
15270.0  0.240480  0.006395  0.000000  0.000000  0.240480  0.000000  0.000000
15275.0  0.236993  0.000967  0.000000  0.000000  0.236993  0.000000  0.000000
15280.0  0.232239  0.003072  0.000000  0.000000  0.232239  0.000000  0.000000
15285.0  0.227010  0.008282  0.000000  0.000000  0.227010  0.000000  0.000000
15290.0  0.222336  0.011943  0.000000  0.000000  0.222336  0.000000  0.000000
15295.0  0.219276  0.013882  0.000000  0.000000  0.219276  0.000000  0.000000
15300.0  0.218582  0.013637  0.000000  0.000000  0.218582  0.000000  0.000000
15305.0  0.220464  0.011242  0.000000  0.000000  0.220464  0.000000  0.000000
15310.0  0.224501  0.006955  0.000000  0.000000  0.224501  0.000000  0.000000
15315.0  0.229759  0.002238  0.000000  0.000000  0.229759  0.000000  0.000000
15320.0  0.235031  0.003415  0.000000  0.000000  0.235031  0.000000  0.000000
15325.0  0.239138  0.008759  0.000000  0.000000  0.239138  0.000000  0.000000
15330.0  0.241210  0.011960  0.000000  0.000000  0.241210  0.000000  0.000000
15335.0  0.240925  0.013234  0.000000  0.000000  0.240925  0.000000  0.000000
15340.0  0.238611  0.012241  0.000000  0.000000  0.238611  0.000000  0.000000
15345.0  0.235159  0.009422  0.000000  0.000000  0.235159  0.000000  0.000000
15350.0  0.231745  0.005695  0.000000  0.000000  0.231745  0.000000  0.000000
15355.0  0.229451  0.001911  0.000000  0.000000  0.229451  0.000000  0.000000
15360.0  0.228910  0.000684  0.000000  0.000000  0.228910  0.000000  0.000000
15365.0  0.230154  0.001289  0.000000  0.000000  0.230154  0.000000  0.000000
15370.0  0.232664  0.000087  0.000000  0.000000  0.232664  0.000000  0.000000
15375.0  0.235584  0.002272  0.000000  0.000000  0.235584  0.000000  0.000000
15380.0  0.238009  0.005440  0.000000  0.000000  0.238009  0.000000  0.000000
15385.0  0.239267  0.008402  0.000000  0.000000  0.239267  0.000000  0.000000
15390.0  0.239200  0.010511  0.000000  0.000000  0.239200  0.000000  0.000000
15395.0  0.237710  0.011045  0.000000  0.000000  0.237710  0.000000  0.000000
15400.0  0.235872  0.010585  0.000000  0.000000  0.235872  0.000000  0.000000
15405.0  0.234318  0.009521  0.000000  0.000000  0.234318  0.000000  0.000000
15410.0  0.233743  0.008606  0.000000  0.000000  0.233743  0.000000  0.000000
15415.0  0.234385  0.008392  0.000000  0.000000  0.234385  0.000000  0.000000
15420.0  0.236006  0.009024  0.000000  0.000000  0.236006  0.000000  0.000000
15425.0  0.237951  0.010152  0.000000  0.000000  0.237951  0.000000  0.000000
