#iRMS=4.267482655e-05 0
#    lk  ukf_rf6v  uks_rf6v        fh        fse
#
12520.0  0.194390  0.000000  0.000000  0.194390
12525.0  0.194089  0.000000  0.000000  0.194089
12530.0  0.193790  0.000000  0.000000  0.193790
12535.0  0.193491  0.000000  0.000000  0.193491
12540.0  0.193193  0.000000  0.000000  0.193193
12545.0  0.192895  0.000000  0.000000  0.192895
12550.0  0.192599  0.000000  0.000000  0.192599
12555.0  0.192302  0.000000  0.000000  0.192302
12560.0  0.192007  0.000000  0.000000  0.192007
12565.0  0.191712  0.000000  0.000000  0.191712
12570.0  0.191418  0.000000  0.000000  0.191418
12575.0  0.191125  0.000000  0.000000  0.191125
12580.0  0.190833  0.000000  0.000000  0.190833
12585.0  0.190541  0.000000  0.000000  0.190541
12590.0  0.190249  0.000000  0.000000  0.190249
12595.0  0.189959  0.000000  0.000000  0.189959
12600.0  0.189669  0.000000  0.000000  0.189669
12605.0  0.189380  0.000000  0.000000  0.189380
12610.0  0.189092  0.000000  0.000000  0.189092
12615.0  0.188804  0.000000  0.000000  0.188804
12620.0  0.188517  0.000000  0.000000  0.188517
12625.0  0.188230  0.000000  0.000000  0.188230
12630.0  0.187945  0.000000  0.000000  0.187945
12635.0  0.187660  0.000000  0.000000  0.187660
12640.0  0.187375  0.000000  0.000000  0.187375
12645.0  0.187092  0.000000  0.000000  0.187092
12650.0  0.186809  0.000000  0.000000  0.186809
12655.0  0.186527  0.000000  0.000000  0.186527
12660.0  0.186245  0.000000  0.000000  0.186245
12665.0  0.185964  0.000000  0.000000  0.185964
12670.0  0.185684  0.000000  0.000000  0.185684
12675.0  0.185404  0.000000  0.000000  0.185404
12680.0  0.185125  0.000000  0.000000  0.185125
12685.0  0.184847  0.000000  0.000000  0.184847
12690.0  0.184570  0.000000  0.000000  0.184570
12695.0  0.184293  0.000000  0.000000  0.184293
12700.0  0.184017  0.000000  0.000000  0.184017
12705.0  0.183741  0.000000  0.000000  0.183741
12710.0  0.183466  0.000000  0.000000  0.183466
12715.0  0.183192  0.000000  0.000000  0.183192
12720.0  0.182919  0.000000  0.000000  0.182919
12725.0  0.182646  0.000000  0.000000  0.182646
12730.0  0.182374  0.000000  0.000000  0.182374
12735.0  0.182102  0.000000  0.000000  0.182102
12740.0  0.181831  0.000000  0.000000  0.181831
12745.0  0.181561  0.000000  0.000000  0.181561
12750.0  0.181292  0.000000  0.000000  0.181292
12755.0  0.181023  0.000000  0.000000  0.181023
12760.0  0.180755  0.000000  0.000000  0.180755
12765.0  0.180487  0.000000  0.000000  0.180487
12770.0  0.180220  0.000000  0.000000  0.180220
12775.0  0.179954  0.000000  0.000000  0.179954
12780.0  0.179688  0.000000  0.000000  0.179688
12785.0  0.179424  0.000000  0.000000  0.179424
12790.0  0.179159  0.000000  0.000000  0.179159
12795.0  0.178896  0.000000  0.000000  0.178896
12800.0  0.178633  0.000000  0.000000  0.178633
12805.0  0.178371  0.000000  0.000000  0.178371
12810.0  0.178109  0.000000  0.000000  0.178109
12815.0  0.177848  0.000000  0.000000  0.177848
12820.0  0.177588  0.000000  0.000000  0.177588
12825.0  0.177328  0.000000  0.000000  0.177328
12830.0  0.177069  0.000000  0.000000  0.177069
12835.0  0.176810  0.000000  0.000000  0.176810
12840.0  0.176553  0.000000  0.000000  0.176553
12845.0  0.176296  0.000000  0.000000  0.176296
12850.0  0.176039  0.000000  0.000000  0.176039
12855.0  0.175783  0.000000  0.000000  0.175783
12860.0  0.175528  0.000000  0.000000  0.175528
12865.0  0.175274  0.000000  0.000000  0.175274
12870.0  0.175020  0.000000  0.000000  0.175020
12875.0  0.174766  0.000000  0.000000  0.174766
12880.0  0.174514  0.000000  0.000000  0.174514
12885.0  0.174262  0.000000  0.000000  0.174262
12890.0  0.174010  0.000000  0.000000  0.174010
12895.0  0.173760  0.000000  0.000000  0.173760
12900.0  0.173510  0.000000  0.000000  0.173510
12905.0  0.173260  0.000000  0.000000  0.173260
12910.0  0.173011  0.000000  0.000000  0.173011
12915.0  0.172763  0.000000  0.000000  0.172763
12920.0  0.172515  0.000000  0.000000  0.172515
12925.0  0.172269  0.000000  0.000000  0.172269
12930.0  0.172022  0.000000  0.000000  0.172022
12935.0  0.171777  0.000000  0.000000  0.171777
12940.0  0.171531  0.000000  0.000000  0.171531
12945.0  0.171287  0.000000  0.000000  0.171287
12950.0  0.171043  0.000000  0.000000  0.171043
12955.0  0.170800  0.000000  0.000000  0.170800
12960.0  0.170557  0.000000  0.000000  0.170557
12965.0  0.170315  0.000000  0.000000  0.170315
12970.0  0.170074  0.000000  0.000000  0.170074
12975.0  0.169833  0.000000  0.000000  0.169833
12980.0  0.169593  0.000000  0.000000  0.169593
12985.0  0.169354  0.000000  0.000000  0.169354
12990.0  0.169115  0.000000  0.000000  0.169115
12995.0  0.168877  0.000000  0.000000  0.168877
13000.0  0.168639  0.000000  0.000000  0.168639
13005.0  0.168402  0.000000  0.000000  0.168402
13010.0  0.168166  0.000000  0.000000  0.168166
13015.0  0.167930  0.000000  0.000000  0.167930
13020.0  0.167695  0.000000  0.000000  0.167695
13025.0  0.167460  0.000000  0.000000  0.167460
13030.0  0.167226  0.000000  0.000000  0.167226
13035.0  0.166993  0.000000  0.000000  0.166993
13040.0  0.166760  0.000000  0.000000  0.166760
13045.0  0.166528  0.000000  0.000000  0.166528
13050.0  0.166296  0.000000  0.000000  0.166296
13055.0  0.166065  0.000000  0.000000  0.166065
13060.0  0.165835  0.000000  0.000000  0.165835
13065.0  0.165605  0.000000  0.000000  0.165605
13070.0  0.165376  0.000000  0.000000  0.165376
13075.0  0.165147  0.000000  0.000000  0.165147
13080.0  0.164919  0.000000  0.000000  0.164919
13085.0  0.164692  0.000000  0.000000  0.164692
13090.0  0.164465  0.000000  0.000000  0.164465
13095.0  0.164239  0.000000  0.000000  0.164239
13100.0  0.164013  0.000000  0.000000  0.164013
13105.0  0.163788  0.000000  0.000000  0.163788
13110.0  0.163564  0.000000  0.000000  0.163564
13115.0  0.163340  0.000000  0.000000  0.163340
13120.0  0.163117  0.000000  0.000000  0.163117
13125.0  0.162894  0.000000  0.000000  0.162894
13130.0  0.162672  0.000000  0.000000  0.162672
13135.0  0.162451  0.000000  0.000000  0.162451
13140.0  0.162230  0.000000  0.000000  0.162230
13145.0  0.162010  0.000000  0.000000  0.162010
13150.0  0.161790  0.000000  0.000000  0.161790
13155.0  0.161571  0.000000  0.000000  0.161571
13160.0  0.161352  0.000000  0.000000  0.161352
13165.0  0.161134  0.000000  0.000000  0.161134
13170.0  0.160917  0.000000  0.000000  0.160917
13175.0  0.160700  0.000000  0.000000  0.160700
13180.0  0.160484  0.000000  0.000000  0.160484
13185.0  0.160268  0.000000  0.000000  0.160268
13190.0  0.160053  0.000000  0.000000  0.160053
13195.0  0.159839  0.000000  0.000000  0.159839
13200.0  0.159625  0.000000  0.000000  0.159625
13205.0  0.159411  0.000000  0.000000  0.159411
13210.0  0.159199  0.000000  0.000000  0.159199
13215.0  0.158986  0.000000  0.000000  0.158986
13220.0  0.158775  0.000000  0.000000  0.158775
13225.0  0.158564  0.000000  0.000000  0.158564
13230.0  0.158353  0.000000  0.000000  0.158353
13235.0  0.158143  0.000000  0.000000  0.158143
13240.0  0.157934  0.000000  0.000000  0.157934
13245.0  0.157725  0.000000  0.000000  0.157725
13250.0  0.157517  0.000000  0.000000  0.157517
13255.0  0.157309  0.000000  0.000000  0.157309
13260.0  0.157102  0.000000  0.000000  0.157102
13265.0  0.156896  0.000000  0.000000  0.156896
13270.0  0.156690  0.000000  0.000000  0.156690
13275.0  0.156484  0.000000  0.000000  0.156484
13280.0  0.156279  0.000000  0.000000  0.156279
13285.0  0.156075  0.000000  0.000000  0.156075
13290.0  0.155871  0.000000  0.000000  0.155871
13295.0  0.155668  0.000000  0.000000  0.155668
13300.0  0.155465  0.000000  0.000000  0.155465
13305.0  0.155263  0.000000  0.000000  0.155263
13310.0  0.155062  0.000000  0.000000  0.155062
13315.0  0.154861  0.000000  0.000000  0.154861
13320.0  0.154660  0.000000  0.000000  0.154660
13325.0  0.154460  0.000000  0.000000  0.154460
13330.0  0.154261  0.000000  0.000000  0.154261
13335.0  0.154062  0.000000  0.000000  0.154062
13340.0  0.153864  0.000000  0.000000  0.153864
13345.0  0.153666  0.000000  0.000000  0.153666
13350.0  0.153469  0.000000  0.000000  0.153469
13355.0  0.153272  0.000000  0.000000  0.153272
13360.0  0.153076  0.000000  0.000000  0.153076
13365.0  0.152881  0.000000  0.000000  0.152881
13370.0  0.152686  0.000000  0.000000  0.152686
13375.0  0.152491  0.000000  0.000000  0.152491
13380.0  0.152297  0.000000  0.000000  0.152297
13385.0  0.152104  0.000000  0.000000  0.152104
13390.0  0.151911  0.000000  0.000000  0.151911
13395.0  0.151719  0.000000  0.000000  0.151719
13400.0  0.151527  0.000000  0.000000  0.151527
13405.0  0.151336  0.000000  0.000000  0.151336
13410.0  0.151145  0.000000  0.000000  0.151145
13415.0  0.150955  0.000000  0.000000  0.150955
13420.0  0.150765  0.000000  0.000000  0.150765
13425.0  0.150576  0.000000  0.000000  0.150576
13430.0  0.150388  0.000000  0.000000  0.150388
13435.0  0.150199  0.000000  0.000000  0.150199
13440.0  0.150012  0.000000  0.000000  0.150012
13445.0  0.149825  0.000000  0.000000  0.149825
13450.0  0.149638  0.000000  0.000000  0.149638
13455.0  0.149452  0.000000  0.000000  0.149452
13460.0  0.149267  0.000000  0.000000  0.149267
13465.0  0.149082  0.000000  0.000000  0.149082
13470.0  0.148898  0.000000  0.000000  0.148898
13475.0  0.148714  0.000000  0.000000  0.148714
13480.0  0.148530  0.000000  0.000000  0.148530
13485.0  0.148348  0.000000  0.000000  0.148348
13490.0  0.148165  0.000000  0.000000  0.148165
13495.0  0.147983  0.000000  0.000000  0.147983
13500.0  0.147802  0.000000  0.000000  0.147802
13505.0  0.147621  0.000000  0.000000  0.147621
13510.0  0.147441  0.000000  0.000000  0.147441
13515.0  0.147261  0.000000  0.000000  0.147261
13520.0  0.147082  0.000000  0.000000  0.147082
13525.0  0.146903  0.000000  0.000000  0.146903
13530.0  0.146725  0.000000  0.000000  0.146725
13535.0  0.146547  0.000000  0.000000  0.146547
13540.0  0.146370  0.000000  0.000000  0.146370
13545.0  0.146193  0.000000  0.000000  0.146193
13550.0  0.146017  0.000000  0.000000  0.146017
13555.0  0.145842  0.000000  0.000000  0.145842
13560.0  0.145666  0.000000  0.000000  0.145666
13565.0  0.145492  0.000000  0.000000  0.145492
13570.0  0.145317  0.000000  0.000000  0.145317
13575.0  0.145144  0.000000  0.000000  0.145144
13580.0  0.144971  0.000000  0.000000  0.144971
13585.0  0.144798  0.000000  0.000000  0.144798
13590.0  0.144626  0.000000  0.000000  0.144626
13595.0  0.144454  0.000000  0.000000  0.144454
13600.0  0.144283  0.000000  0.000000  0.144283
13605.0  0.144112  0.000000  0.000000  0.144112
13610.0  0.143942  0.000000  0.000000  0.143942
13615.0  0.143772  0.000000  0.000000  0.143772
13620.0  0.143603  0.000000  0.000000  0.143603
13625.0  0.143434  0.000000  0.000000  0.143434
13630.0  0.143266  0.000000  0.000000  0.143266
13635.0  0.143098  0.000000  0.000000  0.143098
13640.0  0.142931  0.000000  0.000000  0.142931
13645.0  0.142764  0.000000  0.000000  0.142764
13650.0  0.142598  0.000000  0.000000  0.142598
13655.0  0.142432  0.000000  0.000000  0.142432
13660.0  0.142266  0.000000  0.000000  0.142266
13665.0  0.142101  0.000000  0.000000  0.142101
13670.0  0.141937  0.000000  0.000000  0.141937
13675.0  0.141773  0.000000  0.000000  0.141773
13680.0  0.141610  0.000000  0.000000  0.141610
13685.0  0.141447  0.000000  0.000000  0.141447
13690.0  0.141284  0.000000  0.000000  0.141284
13695.0  0.141122  0.000000  0.000000  0.141122
13700.0  0.140961  0.000000  0.000000  0.140961
13705.0  0.140800  0.000000  0.000000  0.140800
13710.0  0.140639  0.000000  0.000000  0.140639
13715.0  0.140479  0.000000  0.000000  0.140479
13720.0  0.140319  0.000000  0.000000  0.140319
13725.0  0.140160  0.000000  0.000000  0.140160
13730.0  0.140002  0.000000  0.000000  0.140002
13735.0  0.139843  0.000000  0.000000  0.139843
13740.0  0.139686  0.000000  0.000000  0.139686
13745.0  0.139528  0.000000  0.000000  0.139528
13750.0  0.139371  0.000000  0.000000  0.139371
13755.0  0.139215  0.000000  0.000000  0.139215
13760.0  0.139059  0.000000  0.000000  0.139059
13765.0  0.138904  0.000000  0.000000  0.138904
13770.0  0.138749  0.000000  0.000000  0.138749
13775.0  0.138594  0.000000  0.000000  0.138594
13780.0  0.138440  0.000000  0.000000  0.138440
13785.0  0.138287  0.000000  0.000000  0.138287
13790.0  0.138133  0.000000  0.000000  0.138133
13795.0  0.137981  0.000000  0.000000  0.137981
13800.0  0.137829  0.000000  0.000000  0.137829
13805.0  0.137677  0.000000  0.000000  0.137677
13810.0  0.137525  0.000000  0.000000  0.137525
13815.0  0.137375  0.000000  0.000000  0.137375
13820.0  0.137224  0.000000  0.000000  0.137224
13825.0  0.137074  0.000000  0.000000  0.137074
13830.0  0.136925  0.000000  0.000000  0.136925
13835.0  0.136776  0.000000  0.000000  0.136776
13840.0  0.136627  0.000000  0.000000  0.136627
13845.0  0.136479  0.000000  0.000000  0.136479
13850.0  0.136331  0.000000  0.000000  0.136331
13855.0  0.136184  0.000000  0.000000  0.136184
13860.0  0.136037  0.000000  0.000000  0.136037
13865.0  0.135891  0.000000  0.000000  0.135891
13870.0  0.135745  0.000000  0.000000  0.135745
13875.0  0.135599  0.000000  0.000000  0.135599
13880.0  0.135454  0.000000  0.000000  0.135454
13885.0  0.135309  0.000000  0.000000  0.135309
13890.0  0.135165  0.000000  0.000000  0.135165
13895.0  0.135022  0.000000  0.000000  0.135022
13900.0  0.134878  0.000000  0.000000  0.134878
13905.0  0.134735  0.000000  0.000000  0.134735
13910.0  0.134593  0.000000  0.000000  0.134593
13915.0  0.134451  0.000000  0.000000  0.134451
13920.0  0.134309  0.000000  0.000000  0.134309
13925.0  0.134168  0.000000  0.000000  0.134168
13930.0  0.134027  0.000000  0.000000  0.134027
13935.0  0.133887  0.000000  0.000000  0.133887
13940.0  0.133747  0.000000  0.000000  0.133747
13945.0  0.133608  0.000000  0.000000  0.133608
13950.0  0.133469  0.000000  0.000000  0.133469
13955.0  0.133330  0.000000  0.000000  0.133330
13960.0  0.133192  0.000000  0.000000  0.133192
13965.0  0.133054  0.000000  0.000000  0.133054
13970.0  0.132917  0.000000  0.000000  0.132917
13975.0  0.132780  0.000000  0.000000  0.132780
13980.0  0.132643  0.000000  0.000000  0.132643
13985.0  0.132507  0.000000  0.000000  0.132507
13990.0  0.132372  0.000000  0.000000  0.132372
13995.0  0.132237  0.000000  0.000000  0.132237
14000.0  0.132102  0.000000  0.000000  0.132102
14005.0  0.131967  0.000000  0.000000  0.131967
14010.0  0.131833  0.000000  0.000000  0.131833
14015.0  0.131700  0.000000  0.000000  0.131700
14020.0  0.131567  0.000000  0.000000  0.131567
14025.0  0.131434  0.000000  0.000000  0.131434
14030.0  0.131302  0.000000  0.000000  0.131302
14035.0  0.131170  0.000000  0.000000  0.131170
14040.0  0.131038  0.000000  0.000000  0.131038
14045.0  0.130907  0.000000  0.000000  0.130907
14050.0  0.130776  0.000000  0.000000  0.130776
14055.0  0.130646  0.000000  0.000000  0.130646
14060.0  0.130516  0.000000  0.000000  0.130516
14065.0  0.130387  0.000000  0.000000  0.130387
14070.0  0.130257  0.000000  0.000000  0.130257
14075.0  0.130129  0.000000  0.000000  0.130129
14080.0  0.130000  0.000000  0.000000  0.130000
14085.0  0.129873  0.000000  0.000000  0.129873
14090.0  0.129745  0.000000  0.000000  0.129745
14095.0  0.129618  0.000000  0.000000  0.129618
14100.0  0.129491  0.000000  0.000000  0.129491
14105.0  0.129365  0.000000  0.000000  0.129365
14110.0  0.129239  0.000000  0.000000  0.129239
14115.0  0.129114  0.000000  0.000000  0.129114
14120.0  0.128988  0.000000  0.000000  0.128988
14125.0  0.128864  0.000000  0.000000  0.128864
14130.0  0.128739  0.000000  0.000000  0.128739
14135.0  0.128615  0.000000  0.000000  0.128615
14140.0  0.128492  0.000000  0.000000  0.128492
14145.0  0.128369  0.000000  0.000000  0.128369
14150.0  0.128246  0.000000  0.000000  0.128246
14155.0  0.128123  0.000000  0.000000  0.128123
14160.0  0.128001  0.000000  0.000000  0.128001
14165.0  0.127880  0.000000  0.000000  0.127880
14170.0  0.127759  0.000000  0.000000  0.127759
14175.0  0.127638  0.000000  0.000000  0.127638
14180.0  0.127517  0.000000  0.000000  0.127517
14185.0  0.127397  0.000000  0.000000  0.127397
14190.0  0.127277  0.000000  0.000000  0.127277
14195.0  0.127158  0.000000  0.000000  0.127158
14200.0  0.127039  0.000000  0.000000  0.127039
14205.0  0.126920  0.000000  0.000000  0.126920
14210.0  0.126802  0.000000  0.000000  0.126802
14215.0  0.126684  0.000000  0.000000  0.126684
14220.0  0.126567  0.000000  0.000000  0.126567
14225.0  0.126450  0.000000  0.000000  0.126450
14230.0  0.126333  0.000000  0.000000  0.126333
14235.0  0.126217  0.000000  0.000000  0.126217
14240.0  0.126101  0.000000  0.000000  0.126101
14245.0  0.125985  0.000000  0.000000  0.125985
14250.0  0.125870  0.000000  0.000000  0.125870
14255.0  0.125755  0.000000  0.000000  0.125755
14260.0  0.125640  0.000000  0.000000  0.125640
14265.0  0.125526  0.000000  0.000000  0.125526
14270.0  0.125412  0.000000  0.000000  0.125412
14275.0  0.125299  0.000000  0.000000  0.125299
14280.0  0.125186  0.000000  0.000000  0.125186
14285.0  0.125073  0.000000  0.000000  0.125073
14290.0  0.124961  0.000000  0.000000  0.124961
14295.0  0.124849  0.000000  0.000000  0.124849
14300.0  0.124737  0.000000  0.000000  0.124737
14305.0  0.124626  0.000000  0.000000  0.124626
14310.0  0.124515  0.000000  0.000000  0.124515
14315.0  0.124404  0.000000  0.000000  0.124404
14320.0  0.124294  0.000000  0.000000  0.124294
14325.0  0.124184  0.000000  0.000000  0.124184
14330.0  0.124075  0.000000  0.000000  0.124075
14335.0  0.123965  0.000000  0.000000  0.123965
14340.0  0.123857  0.000000  0.000000  0.123857
14345.0  0.123748  0.000000  0.000000  0.123748
14350.0  0.123640  0.000000  0.000000  0.123640
14355.0  0.123532  0.000000  0.000000  0.123532
14360.0  0.123425  0.000000  0.000000  0.123425
14365.0  0.123318  0.000000  0.000000  0.123318
14370.0  0.123211  0.000000  0.000000  0.123211
14375.0  0.123104  0.000000  0.000000  0.123104
14380.0  0.122998  0.000000  0.000000  0.122998
14385.0  0.122893  0.000000  0.000000  0.122893
14390.0  0.122787  0.000000  0.000000  0.122787
14395.0  0.122682  0.000000  0.000000  0.122682
14400.0  0.122577  0.000000  0.000000  0.122577
14405.0  0.122473  0.000000  0.000000  0.122473
14410.0  0.122369  0.000000  0.000000  0.122369
14415.0  0.122265  0.000000  0.000000  0.122265
14420.0  0.122162  0.000000  0.000000  0.122162
14425.0  0.122059  0.000000  0.000000  0.122059
14430.0  0.121956  0.000000  0.000000  0.121956
14435.0  0.121854  0.000000  0.000000  0.121854
14440.0  0.121752  0.000000  0.000000  0.121752
14445.0  0.121650  0.000000  0.000000  0.121650
14450.0  0.121549  0.000000  0.000000  0.121549
14455.0  0.121447  0.000000  0.000000  0.121447
14460.0  0.121347  0.000000  0.000000  0.121347
14465.0  0.121246  0.000000  0.000000  0.121246
14470.0  0.121146  0.000000  0.000000  0.121146
14475.0  0.121046  0.000000  0.000000  0.121046
14480.0  0.120947  0.000000  0.000000  0.120947
14485.0  0.120848  0.000000  0.000000  0.120848
14490.0  0.120749  0.000000  0.000000  0.120749
14495.0  0.120650  0.000000  0.000000  0.120650
14500.0  0.120552  0.000000  0.000000  0.120552
14505.0  0.120454  0.000000  0.000000  0.120454
14510.0  0.120357  0.000000  0.000000  0.120357
14515.0  0.120260  0.000000  0.000000  0.120260
14520.0  0.120163  0.000000  0.000000  0.120163
14525.0  0.120066  0.000000  0.000000  0.120066
14530.0  0.119970  0.000000  0.000000  0.119970
14535.0  0.119874  0.000000  0.000000  0.119874
14540.0  0.119778  0.000000  0.000000  0.119778
14545.0  0.119683  0.000000  0.000000  0.119683
14550.0  0.119588  0.000000  0.000000  0.119588
14555.0  0.119493  0.000000  0.000000  0.119493
14560.0  0.119399  0.000000  0.000000  0.119399
14565.0  0.119304  0.000000  0.000000  0.119304
14570.0  0.119211  0.000000  0.000000  0.119211
14575.0  0.119117  0.000000  0.000000  0.119117
14580.0  0.119024  0.000000  0.000000  0.119024
14585.0  0.118931  0.000000  0.000000  0.118931
14590.0  0.118838  0.000000  0.000000  0.118838
14595.0  0.118746  0.000000  0.000000  0.118746
14600.0  0.118654  0.000000  0.000000  0.118654
14605.0  0.118562  0.000000  0.000000  0.118562
14610.0  0.118471  0.000000  0.000000  0.118471
14615.0  0.118379  0.000000  0.000000  0.118379
14620.0  0.118289  0.000000  0.000000  0.118289
14625.0  0.118198  0.000000  0.000000  0.118198
14630.0  0.118108  0.000000  0.000000  0.118108
14635.0  0.118018  0.000000  0.000000  0.118018
14640.0  0.117928  0.000000  0.000000  0.117928
14645.0  0.117839  0.000000  0.000000  0.117839
14650.0  0.117750  0.000000  0.000000  0.117750
14655.0  0.117661  0.000000  0.000000  0.117661
14660.0  0.117572  0.000000  0.000000  0.117572
14665.0  0.117484  0.000000  0.000000  0.117484
14670.0  0.117396  0.000000  0.000000  0.117396
14675.0  0.117308  0.000000  0.000000  0.117308
14680.0  0.117221  0.000000  0.000000  0.117221
14685.0  0.117134  0.000000  0.000000  0.117134
14690.0  0.117047  0.000000  0.000000  0.117047
14695.0  0.116960  0.000000  0.000000  0.116960
14700.0  0.116874  0.000000  0.000000  0.116874
14705.0  0.116788  0.000000  0.000000  0.116788
14710.0  0.116702  0.000000  0.000000  0.116702
14715.0  0.116617  0.000000  0.000000  0.116617
14720.0  0.116532  0.000000  0.000000  0.116532
14725.0  0.116447  0.000000  0.000000  0.116447
14730.0  0.116362  0.000000  0.000000  0.116362
14735.0  0.116278  0.000000  0.000000  0.116278
14740.0  0.116194  0.000000  0.000000  0.116194
14745.0  0.116110  0.000000  0.000000  0.116110
14750.0  0.116026  0.000000  0.000000  0.116026
14755.0  0.115943  0.000000  0.000000  0.115943
14760.0  0.115860  0.000000  0.000000  0.115860
14765.0  0.115777  0.000000  0.000000  0.115777
14770.0  0.115695  0.000000  0.000000  0.115695
14775.0  0.115612  0.000000  0.000000  0.115612
14780.0  0.115530  0.000000  0.000000  0.115530
14785.0  0.115449  0.000000  0.000000  0.115449
14790.0  0.115367  0.000000  0.000000  0.115367
14795.0  0.115286  0.000000  0.000000  0.115286
14800.0  0.115205  0.000000  0.000000  0.115205
14805.0  0.115124  0.000000  0.000000  0.115124
14810.0  0.115044  0.000000  0.000000  0.115044
14815.0  0.114964  0.000000  0.000000  0.114964
14820.0  0.114884  0.000000  0.000000  0.114884
14825.0  0.114804  0.000000  0.000000  0.114804
14830.0  0.114725  0.000000  0.000000  0.114725
14835.0  0.114646  0.000000  0.000000  0.114646
14840.0  0.114567  0.000000  0.000000  0.114567
14845.0  0.114488  0.000000  0.000000  0.114488
14850.0  0.114410  0.000000  0.000000  0.114410
14855.0  0.114332  0.000000  0.000000  0.114332
14860.0  0.114254  0.000000  0.000000  0.114254
14865.0  0.114176  0.000000  0.000000  0.114176
14870.0  0.114099  0.000000  0.000000  0.114099
14875.0  0.114021  0.000000  0.000000  0.114021
14880.0  0.113945  0.000000  0.000000  0.113945
14885.0  0.113868  0.000000  0.000000  0.113868
14890.0  0.113791  0.000000  0.000000  0.113791
14895.0  0.113715  0.000000  0.000000  0.113715
14900.0  0.113639  0.000000  0.000000  0.113639
14905.0  0.113563  0.000000  0.000000  0.113563
14910.0  0.113488  0.000000  0.000000  0.113488
14915.0  0.113413  0.000000  0.000000  0.113413
14920.0  0.113338  0.000000  0.000000  0.113338
14925.0  0.113263  0.000000  0.000000  0.113263
14930.0  0.113188  0.000000  0.000000  0.113188
14935.0  0.113114  0.000000  0.000000  0.113114
14940.0  0.113040  0.000000  0.000000  0.113040
14945.0  0.112966  0.000000  0.000000  0.112966
14950.0  0.112892  0.000000  0.000000  0.112892
14955.0  0.112819  0.000000  0.000000  0.112819
14960.0  0.112746  0.000000  0.000000  0.112746
14965.0  0.112673  0.000000  0.000000  0.112673
14970.0  0.112600  0.000000  0.000000  0.112600
14975.0  0.112528  0.000000  0.000000  0.112528
14980.0  0.112455  0.000000  0.000000  0.112455
14985.0  0.112383  0.000000  0.000000  0.112383
14990.0  0.112311  0.000000  0.000000  0.112311
14995.0  0.112240  0.000000  0.000000  0.112240
15000.0  0.112168  0.000000  0.000000  0.112168
15005.0  0.112097  0.000000  0.000000  0.112097
15010.0  0.112026  0.000000  0.000000  0.112026
15015.0  0.111955  0.000000  0.000000  0.111955
15020.0  0.111885  0.000000  0.000000  0.111885
15025.0  0.111815  0.000000  0.000000  0.111815
15030.0  0.111744  0.000000  0.000000  0.111744
15035.0  0.111675  0.000000  0.000000  0.111675
15040.0  0.111605  0.000000  0.000000  0.111605
15045.0  0.111535  0.000000  0.000000  0.111535
15050.0  0.111466  0.000000  0.000000  0.111466
15055.0  0.111397  0.000000  0.000000  0.111397
15060.0  0.111328  0.000000  0.000000  0.111328
15065.0  0.111260  0.000000  0.000000  0.111260
15070.0  0.111191  0.000000  0.000000  0.111191
15075.0  0.111123  0.000000  0.000000  0.111123
15080.0  0.111055  0.000000  0.000000  0.111055
15085.0  0.110987  0.000000  0.000000  0.110987
15090.0  0.110919  0.000000  0.000000  0.110919
15095.0  0.110852  0.000000  0.000000  0.110852
15100.0  0.110785  0.000000  0.000000  0.110785
15105.0  0.110718  0.000000  0.000000  0.110718
15110.0  0.110651  0.000000  0.000000  0.110651
15115.0  0.110584  0.000000  0.000000  0.110584
15120.0  0.110518  0.000000  0.000000  0.110518
15125.0  0.110451  0.000000  0.000000  0.110451
15130.0  0.110385  0.000000  0.000000  0.110385
15135.0  0.110320  0.000000  0.000000  0.110320
15140.0  0.110254  0.000000  0.000000  0.110254
15145.0  0.110188  0.000000  0.000000  0.110188
15150.0  0.110123  0.000000  0.000000  0.110123
15155.0  0.110058  0.000000  0.000000  0.110058
15160.0  0.109993  0.000000  0.000000  0.109993
15165.0  0.109928  0.000000  0.000000  0.109928
15170.0  0.109864  0.000000  0.000000  0.109864
15175.0  0.109799  0.000000  0.000000  0.109799
15180.0  0.109735  0.000000  0.000000  0.109735
15185.0  0.109671  0.000000  0.000000  0.109671
15190.0  0.109607  0.000000  0.000000  0.109607
15195.0  0.109544  0.000000  0.000000  0.109544
15200.0  0.109480  0.000000  0.000000  0.109480
15205.0  0.109417  0.000000  0.000000  0.109417
15210.0  0.109354  0.000000  0.000000  0.109354
15215.0  0.109291  0.000000  0.000000  0.109291
15220.0  0.109228  0.000000  0.000000  0.109228
15225.0  0.109166  0.000000  0.000000  0.109166
15230.0  0.109103  0.000000  0.000000  0.109103
15235.0  0.109041  0.000000  0.000000  0.109041
15240.0  0.108979  0.000000  0.000000  0.108979
15245.0  0.108917  0.000000  0.000000  0.108917
15250.0  0.108855  0.000000  0.000000  0.108855
15255.0  0.108794  0.000000  0.000000  0.108794
15260.0  0.108732  0.000000  0.000000  0.108732
15265.0  0.108671  0.000000  0.000000  0.108671
15270.0  0.108610  0.000000  0.000000  0.108610
15275.0  0.108549  0.000000  0.000000  0.108549
15280.0  0.108489  0.000000  0.000000  0.108489
15285.0  0.108428  0.000000  0.000000  0.108428
15290.0  0.108368  0.000000  0.000000  0.108368
15295.0  0.108307  0.000000  0.000000  0.108307
15300.0  0.108247  0.000000  0.000000  0.108247
15305.0  0.108187  0.000000  0.000000  0.108187
